date,time,pid,log_level,component,event_type,block_id,source_ip,destination_ip,block_size,raw_message,datetime
2008-11-09,20:35:31,33,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-7742258871275669707,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000126_0/part-00126. blk_-7742258871275669707,2008-11-09 20:35:31
2008-11-09,20:35:31,34,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_8586544123689943463,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000015_0/part-00015. blk_8586544123689943463,2008-11-09 20:35:31
2008-11-09,20:35:31,35,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-7861579849076010389,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000034_0/part-00034. blk_-7861579849076010389,2008-11-09 20:35:31
2008-11-09,20:35:32,144,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_2825871331379974767,10.251.43.115,10.251.43.115,0.0,Receiving block blk_2825871331379974767 src: /10.251.43.115:52926 dest: /10.251.43.115:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,144,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-774246298521956028,10.251.43.147,10.251.43.147,0.0,Receiving block blk_-774246298521956028 src: /10.251.43.147:35148 dest: /10.251.43.147:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,144,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-774246298521956028,10.251.43.147,10.251.43.147,0.0,Receiving block blk_-774246298521956028 src: /10.251.43.147:37587 dest: /10.251.43.147:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-202775138379690649,10.251.42.9,10.251.42.9,0.0,Receiving block blk_-202775138379690649 src: /10.251.42.9:40279 dest: /10.251.42.9:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-5649479540791129974,10.250.19.16,10.250.19.16,0.0,Receiving block blk_-5649479540791129974 src: /10.250.19.16:57596 dest: /10.250.19.16:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5703440264997337028,10.251.66.63,10.251.66.63,0.0,Receiving block blk_5703440264997337028 src: /10.251.66.63:56204 dest: /10.251.66.63:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8013855621109800549,10.251.43.115,10.251.43.115,0.0,Receiving block blk_-8013855621109800549 src: /10.251.43.115:52927 dest: /10.251.43.115:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8609819439677503690,10.251.75.49,10.251.75.49,0.0,Receiving block blk_8609819439677503690 src: /10.251.75.49:54456 dest: /10.251.75.49:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVED_BLOCK,blk_-1608999687919862906,10.251.31.5,10.251.31.5,91178.0,Received block blk_-1608999687919862906 src: /10.251.31.5:42506 dest: /10.251.31.5:50010 of size 91178,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-1608999687919862906,10.251.31.5,10.251.31.5,0.0,Receiving block blk_-1608999687919862906 src: /10.251.31.5:42506 dest: /10.251.31.5:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_177394776382448614,10.251.125.237,10.251.125.237,0.0,Receiving block blk_177394776382448614 src: /10.251.125.237:42802 dest: /10.251.125.237:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2398209593415798905,10.251.67.225,10.251.67.225,0.0,Receiving block blk_-2398209593415798905 src: /10.251.67.225:38540 dest: /10.251.67.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5727159100405160712,10.251.89.155,10.251.89.155,0.0,Receiving block blk_5727159100405160712 src: /10.251.89.155:51765 dest: /10.251.89.155:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-6370470857048627387,10.251.215.192,10.251.215.192,0.0,Receiving block blk_-6370470857048627387 src: /10.251.215.192:58937 dest: /10.251.215.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7475438553401908725,10.250.19.16,10.250.19.16,0.0,Receiving block blk_7475438553401908725 src: /10.250.19.16:50865 dest: /10.250.19.16:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7742258871275669707,10.251.111.80,10.251.111.80,0.0,Receiving block blk_-7742258871275669707 src: /10.251.111.80:38812 dest: /10.251.111.80:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8186438745381579117,10.250.10.100,10.250.10.100,0.0,Receiving block blk_-8186438745381579117 src: /10.250.10.100:36478 dest: /10.250.10.100:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8476126489496204177,10.251.111.37,10.251.111.37,0.0,Receiving block blk_-8476126489496204177 src: /10.251.111.37:45142 dest: /10.251.111.37:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8531310335568756456,10.251.106.10,10.251.106.10,0.0,Receiving block blk_-8531310335568756456 src: /10.251.106.10:36502 dest: /10.251.106.10:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-105450231192318816,10.251.66.3,10.251.66.3,0.0,Receiving block blk_-105450231192318816 src: /10.251.66.3:57166 dest: /10.251.66.3:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-1385756122847916710,10.251.203.166,10.251.203.166,0.0,Receiving block blk_-1385756122847916710 src: /10.251.203.166:42786 dest: /10.251.203.166:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-1385756122847916710,10.251.203.166,10.251.203.166,0.0,Receiving block blk_-1385756122847916710 src: /10.251.203.166:53748 dest: /10.251.203.166:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_2080109799967615857,10.251.201.204,10.251.201.204,0.0,Receiving block blk_2080109799967615857 src: /10.251.201.204:50562 dest: /10.251.201.204:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2398209593415798905,10.251.67.225,10.251.67.225,0.0,Receiving block blk_-2398209593415798905 src: /10.251.67.225:55638 dest: /10.251.67.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3098154771341398925,10.251.30.6,10.251.30.6,0.0,Receiving block blk_3098154771341398925 src: /10.251.30.6:51051 dest: /10.251.30.6:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3738211383445750914,10.251.42.9,10.251.42.9,0.0,Receiving block blk_3738211383445750914 src: /10.251.42.9:36592 dest: /10.251.42.9:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-4309280423174037990,10.251.199.225,10.251.199.225,0.0,Receiving block blk_-4309280423174037990 src: /10.251.199.225:40487 dest: /10.251.199.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-5649479540791129974,10.251.42.16,10.251.42.16,0.0,Receiving block blk_-5649479540791129974 src: /10.251.42.16:33297 dest: /10.251.42.16:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5703440264997337028,10.251.126.83,10.251.126.83,0.0,Receiving block blk_5703440264997337028 src: /10.251.126.83:36160 dest: /10.251.126.83:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_584104991019184413,10.250.14.196,10.250.14.196,0.0,Receiving block blk_584104991019184413 src: /10.250.14.196:39444 dest: /10.250.14.196:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6609646171038203219,10.251.194.245,10.251.194.245,0.0,Receiving block blk_6609646171038203219 src: /10.251.194.245:57455 dest: /10.251.194.245:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6740695140894845846,10.251.67.113,10.251.67.113,0.0,Receiving block blk_6740695140894845846 src: /10.251.67.113:47589 dest: /10.251.67.113:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6835995323369082616,10.251.195.33,10.251.195.33,0.0,Receiving block blk_6835995323369082616 src: /10.251.195.33:39162 dest: /10.251.195.33:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7198899606504196854,10.251.74.192,10.251.74.192,0.0,Receiving block blk_-7198899606504196854 src: /10.251.74.192:48149 dest: /10.251.74.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-774246298521956028,10.251.123.33,10.251.123.33,0.0,Receiving block blk_-774246298521956028 src: /10.251.123.33:47890 dest: /10.251.123.33:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7955481321933797799,10.251.67.211,10.251.67.211,0.0,Receiving block blk_7955481321933797799 src: /10.251.67.211:43682 dest: /10.251.67.211:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7956543127401791181,10.251.203.246,10.251.203.246,0.0,Receiving block blk_7956543127401791181 src: /10.251.203.246:34121 dest: /10.251.203.246:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7956543127401791181,10.251.203.246,10.251.203.246,0.0,Receiving block blk_7956543127401791181 src: /10.251.203.246:51209 dest: /10.251.203.246:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8026466674001363449,10.251.31.180,10.251.31.180,0.0,Receiving block blk_8026466674001363449 src: /10.251.31.180:49652 dest: /10.251.31.180:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8281945757273050140,10.250.17.225,10.250.17.225,0.0,Receiving block blk_-8281945757273050140 src: /10.250.17.225:59264 dest: /10.250.17.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-105450231192318816,10.251.66.3,10.251.66.3,0.0,Receiving block blk_-105450231192318816 src: /10.251.66.3:54257 dest: /10.251.66.3:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_1998424538687454859,10.251.31.160,10.251.31.160,0.0,Receiving block blk_1998424538687454859 src: /10.251.31.160:40960 dest: /10.251.31.160:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_2825871331379974767,10.251.43.115,10.251.43.115,0.0,Receiving block blk_2825871331379974767 src: /10.251.43.115:44713 dest: /10.251.43.115:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2850818623433938591,10.251.66.3,10.251.66.3,0.0,Receiving block blk_-2850818623433938591 src: /10.251.66.3:57167 dest: /10.251.66.3:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3175731177970777720,10.251.65.237,10.251.65.237,0.0,Receiving block blk_3175731177970777720 src: /10.251.65.237:36131 dest: /10.251.65.237:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_4649698331936539655,10.251.31.242,10.251.31.242,0.0,Receiving block blk_4649698331936539655 src: /10.251.31.242:54955 dest: /10.251.31.242:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6227055072516687391,10.251.127.243,10.251.127.243,0.0,Receiving block blk_6227055072516687391 src: /10.251.127.243:52378 dest: /10.251.127.243:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-6370470857048627387,10.251.215.192,10.251.215.192,0.0,Receiving block blk_-6370470857048627387 src: /10.251.215.192:47033 dest: /10.251.215.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7861579849076010389,10.251.107.19,10.251.107.19,0.0,Receiving block blk_-7861579849076010389 src: /10.251.107.19:33988 dest: /10.251.107.19:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7955481321933797799,10.251.67.211,10.251.67.211,0.0,Receiving block blk_7955481321933797799 src: /10.251.67.211:40838 dest: /10.251.67.211:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8013855621109800549,10.250.10.6,10.250.10.6,0.0,Receiving block blk_-8013855621109800549 src: /10.250.10.6:59616 dest: /10.250.10.6:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8186438745381579117,10.251.215.192,10.251.215.192,0.0,Receiving block blk_-8186438745381579117 src: /10.251.215.192:42064 dest: /10.251.215.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-105450231192318816,10.251.31.180,10.251.31.180,0.0,Receiving block blk_-105450231192318816 src: /10.251.31.180:44368 dest: /10.251.31.180:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_1937926427363440853,10.251.67.113,10.251.67.113,0.0,Receiving block blk_1937926427363440853 src: /10.251.67.113:49585 dest: /10.251.67.113:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2682415100025107597,10.251.66.192,10.251.66.192,0.0,Receiving block blk_-2682415100025107597 src: /10.251.66.192:44231 dest: /10.251.66.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2814588473145762869,10.251.31.180,10.251.31.180,0.0,Receiving block blk_-2814588473145762869 src: /10.251.31.180:42003 dest: /10.251.31.180:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2814588473145762869,10.251.31.180,10.251.31.180,0.0,Receiving block blk_-2814588473145762869 src: /10.251.31.180:59635 dest: /10.251.31.180:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2850818623433938591,10.251.66.3,10.251.66.3,0.0,Receiving block blk_-2850818623433938591 src: /10.251.66.3:42498 dest: /10.251.66.3:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3098154771341398925,10.251.193.224,10.251.193.224,0.0,Receiving block blk_3098154771341398925 src: /10.251.193.224:54818 dest: /10.251.193.224:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3098154771341398925,10.251.30.6,10.251.30.6,0.0,Receiving block blk_3098154771341398925 src: /10.251.30.6:54295 dest: /10.251.30.6:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3738211383445750914,10.251.42.9,10.251.42.9,0.0,Receiving block blk_3738211383445750914 src: /10.251.42.9:44204 dest: /10.251.42.9:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-4309280423174037990,10.251.199.225,10.251.199.225,0.0,Receiving block blk_-4309280423174037990 src: /10.251.199.225:34285 dest: /10.251.199.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5727159100405160712,10.251.66.63,10.251.66.63,0.0,Receiving block blk_5727159100405160712 src: /10.251.66.63:34393 dest: /10.251.66.63:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6227055072516687391,10.251.127.243,10.251.127.243,0.0,Receiving block blk_6227055072516687391 src: /10.251.127.243:46731 dest: /10.251.127.243:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_634338240549205708,10.251.71.16,10.251.71.16,0.0,Receiving block blk_634338240549205708 src: /10.251.71.16:37583 dest: /10.251.71.16:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_6609646171038203219,10.251.194.245,10.251.194.245,0.0,Receiving block blk_6609646171038203219 src: /10.251.194.245:45566 dest: /10.251.194.245:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7198899606504196854,10.251.74.192,10.251.74.192,0.0,Receiving block blk_-7198899606504196854 src: /10.251.74.192:40166 dest: /10.251.74.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7474637556625667220,10.251.214.225,10.251.214.225,0.0,Receiving block blk_7474637556625667220 src: /10.251.214.225:51146 dest: /10.251.214.225:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7742258871275669707,10.251.30.6,10.251.30.6,0.0,Receiving block blk_-7742258871275669707 src: /10.251.30.6:60428 dest: /10.251.30.6:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7911463493785581853,10.251.203.246,10.251.203.246,0.0,Receiving block blk_-7911463493785581853 src: /10.251.203.246:51213 dest: /10.251.203.246:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8186438745381579117,10.251.215.192,10.251.215.192,0.0,Receiving block blk_-8186438745381579117 src: /10.251.215.192:47034 dest: /10.251.215.192:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8609819439677503690,10.251.125.174,10.251.125.174,0.0,Receiving block blk_8609819439677503690 src: /10.251.125.174:37366 dest: /10.251.125.174:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_967160175355936210,10.251.31.85,10.251.31.85,0.0,Receiving block blk_967160175355936210 src: /10.251.31.85:44398 dest: /10.251.31.85:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_967160175355936210,10.251.31.85,10.251.31.85,0.0,Receiving block blk_967160175355936210 src: /10.251.31.85:58924 dest: /10.251.31.85:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_1998424538687454859,10.251.30.179,10.251.30.179,0.0,Receiving block blk_1998424538687454859 src: /10.251.30.179:41362 dest: /10.251.30.179:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3941533870808561940,10.250.17.177,10.250.17.177,0.0,Receiving block blk_3941533870808561940 src: /10.250.17.177:34131 dest: /10.250.17.177:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_40441923226500563,10.251.65.237,10.251.65.237,0.0,Receiving block blk_40441923226500563 src: /10.251.65.237:59130 dest: /10.251.65.237:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_584104991019184413,10.251.31.242,10.251.31.242,0.0,Receiving block blk_584104991019184413 src: /10.251.31.242:42720 dest: /10.251.31.242:50010,2008-11-09 20:35:32
2008-11-09,20:35:32,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_584104991019184413,10.251.31.242,10.251.31.242,0.0,Receiving block blk_584104991019184413 src: /10.251.31.242:46171 dest: /10.251.31.242:50010,2008-11-09 20:35:32
